Gene,Target,Evidence,FileLayer
LOC_Os01g07120,LOC_Os09g07960,motif,merged
LOC_Os01g07120,LOC_Os12g09760,motif,merged
LOC_Os01g07120,LOC_Os07g25830,motif,merged
LOC_Os01g07120,LOC_Os08g36820,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os07g07440,motif,merged
LOC_Os01g07120,LOC_Os02g18700,motif,merged
LOC_Os01g07120,LOC_Os04g19780,motif,merged
LOC_Os01g07120,LOC_Os08g23580,motif,merged
LOC_Os01g07120,LOC_Os04g01020,motif,merged
LOC_Os01g07120,LOC_Os05g47510,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g33450,motif,merged
LOC_Os01g07120,LOC_Os06g16960,motif,merged
LOC_Os01g07120,LOC_Os11g09474,motif,merged
LOC_Os01g07120,LOC_Os05g02610,motif,merged
LOC_Os01g07120,LOC_Os09g21780,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os07g03240,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os04g04660,motif,merged
LOC_Os01g07120,LOC_Os05g41000,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os02g31922,motif,merged
LOC_Os01g07120,LOC_Os10g09200,motif,merged
LOC_Os01g07120,LOC_Os12g42120,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g28750,motif,merged
LOC_Os01g07120,LOC_Os12g24540,motif,merged
LOC_Os01g07120,LOC_Os04g38000,motif,merged
LOC_Os01g07120,LOC_Os07g27630,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g32340,motif,merged
LOC_Os01g07120,LOC_Os11g36460,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g22630,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g05030,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g71660,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g21860,motif,merged
LOC_Os01g07120,LOC_Os01g13550,motif,merged
LOC_Os01g07120,LOC_Os12g25120,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g05860,motif,merged
LOC_Os01g07120,LOC_Os09g01360,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g20144,motif,merged
LOC_Os01g07120,LOC_Os02g53230,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g09380,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g64990,motif,merged
LOC_Os01g07120,LOC_Os12g08270,motif,merged
LOC_Os01g07120,LOC_Os10g26660,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g18630,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g37830,motif,merged
LOC_Os01g07120,LOC_Os04g48600,motif,merged
LOC_Os01g07120,LOC_Os05g40650,motif,merged
LOC_Os01g07120,LOC_Os09g32570,motif,merged
LOC_Os01g07120,LOC_Os07g37410,motif,merged
LOC_Os01g07120,LOC_Os11g16420,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g40390,motif,merged
LOC_Os01g07120,LOC_Os07g02950,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g37180,motif,merged
LOC_Os01g07120,LOC_Os03g15350,motif,merged
LOC_Os01g07120,LOC_Os02g30730,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os01g66850,motif,merged
LOC_Os01g07120,LOC_Os04g02650,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g38490,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g43040,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os10g22880,motif,merged
LOC_Os01g07120,LOC_Os08g03800,motif,merged
LOC_Os01g07120,LOC_Os05g12140,motif,merged
LOC_Os01g07120,LOC_Os03g17450,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g28040,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g44550,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g44280,motif,merged
LOC_Os01g07120,LOC_Os04g10530,motif,merged
LOC_Os01g07120,LOC_Os12g14132,motif,merged
LOC_Os01g07120,LOC_Os09g31380,motif,merged
LOC_Os01g07120,LOC_Os03g12300,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g07896,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g10790,motif,merged
LOC_Os01g07120,LOC_Os03g58640,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g38060,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os07g30790,motif,merged
LOC_Os01g07120,LOC_Os10g07544,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g03030,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g40840,motif,merged
LOC_Os01g07120,LOC_Os03g02390,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g05250,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g61090,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g33890,motif,merged
LOC_Os01g07120,LOC_Os09g24220,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g22640,motif,merged
LOC_Os01g07120,LOC_Os02g21925,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os08g04620,motif,merged
LOC_Os01g07120,LOC_Os09g21050,motif,merged
LOC_Os01g07120,LOC_Os08g35948,motif,merged
LOC_Os01g07120,LOC_Os01g60660,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g48850,motif,merged
LOC_Os01g07120,LOC_Os08g24360,motif,merged
LOC_Os01g07120,LOC_Os12g28659,motif,merged
LOC_Os01g07120,LOC_Os12g08030,motif,merged
LOC_Os01g07120,LOC_Os05g31000,motif,merged
LOC_Os01g07120,LOC_Os01g45730,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g32270,motif,merged
LOC_Os01g07120,LOC_Os05g05730,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g05730,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os05g46090,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g06460,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g43830,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g22330,motif,merged
LOC_Os01g07120,LOC_Os03g25090,motif,merged
LOC_Os01g07120,LOC_Os06g07474,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g42280,motif,merged
LOC_Os01g07120,LOC_Os07g39550,motif,merged
LOC_Os01g07120,LOC_Os02g23829,motif,merged
LOC_Os01g07120,LOC_Os07g16540,motif,merged
LOC_Os01g07120,LOC_Os09g26420,motif,merged
LOC_Os01g07120,LOC_Os02g51400,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g47080,motif,merged
LOC_Os01g07120,LOC_Os03g21030,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g34040,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os02g34870,motif,merged
LOC_Os01g07120,LOC_Os07g37820,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g50760,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g56210,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g27769,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g43070,motif,merged
LOC_Os01g07120,LOC_Os02g39180,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g34690,motif,merged
LOC_Os01g07120,LOC_Os07g32950,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os11g44550,motif,merged
LOC_Os01g07120,LOC_Os04g15000,motif,merged
LOC_Os01g07120,LOC_Os05g16140,motif,merged
LOC_Os01g07120,LOC_Os01g42120,motif,merged
LOC_Os01g07120,LOC_Os08g43200,motif,merged
LOC_Os01g07120,LOC_Os08g09200,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g59560,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g51900,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g13940,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g07680,motif,merged
LOC_Os01g07120,LOC_Os11g09200,motif,merged
LOC_Os01g07120,LOC_Os07g30494,motif,merged
LOC_Os01g07120,LOC_Os12g41460,motif,merged
LOC_Os01g07120,LOC_Os02g49620,motif,merged
LOC_Os01g07120,LOC_Os02g56210,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g07130,motif,merged
LOC_Os01g07120,LOC_Os01g58170,motif,merged
LOC_Os01g07120,LOC_Os04g04310,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g03690,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os07g42150,motif,merged
LOC_Os01g07120,LOC_Os11g43340,motif,merged
LOC_Os01g07120,LOC_Os05g44090,motif,merged
LOC_Os01g07120,LOC_Os01g74146,motif,merged
LOC_Os01g07120,LOC_Os04g54390,motif,merged
LOC_Os01g07120,LOC_Os01g06010,motif,merged
LOC_Os01g07120,LOC_Os04g46580,motif,merged
LOC_Os01g07120,LOC_Os03g02580,motif,merged
LOC_Os01g07120,LOC_Os11g36460,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os06g49520,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g41879,motif,merged
LOC_Os01g07120,LOC_Os03g57070,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g16270,motif,merged
LOC_Os01g07120,LOC_Os07g46160,motif,merged
LOC_Os01g07120,LOC_Os06g33470,motif,merged
LOC_Os01g07120,LOC_Os04g22680,motif,merged
LOC_Os01g07120,LOC_Os11g43920,motif,merged
LOC_Os01g07120,LOC_Os12g11840,motif,merged
LOC_Os01g07120,LOC_Os02g36780,motif,merged
LOC_Os01g07120,LOC_Os08g02610,motif,merged
LOC_Os01g07120,LOC_Os02g20370,motif,merged
LOC_Os01g07120,LOC_Os04g46030,motif,merged
LOC_Os01g07120,LOC_Os09g10300,motif,merged
LOC_Os01g07120,LOC_Os07g47470,motif,merged
LOC_Os01g07120,LOC_Os11g38550,motif,merged
LOC_Os01g07120,LOC_Os06g03590,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os02g13990,motif,merged
LOC_Os01g07120,LOC_Os02g20729,motif,merged
LOC_Os01g07120,LOC_Os09g18610,motif,merged
LOC_Os01g07120,LOC_Os08g03760,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os09g01360,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g32544,motif,merged
LOC_Os01g07120,LOC_Os02g46120,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g08160,motif,merged
LOC_Os01g07120,LOC_Os03g31544,motif,merged
LOC_Os01g07120,LOC_Os11g25360,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g40570,motif,merged
LOC_Os01g07120,LOC_Os02g38010,motif,merged
LOC_Os01g07120,LOC_Os03g61970,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g38710,motif,merged
LOC_Os01g07120,LOC_Os02g01940,motif,merged
LOC_Os01g07120,LOC_Os07g35360,motif,merged
LOC_Os01g07120,LOC_Os11g45940,motif,merged
LOC_Os01g07120,LOC_Os03g25260,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g42950,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g58350,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g19540,motif,merged
LOC_Os01g07120,LOC_Os09g10400,motif,merged
LOC_Os01g07120,LOC_Os03g17450,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g35910,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os01g41250,motif,merged
LOC_Os01g07120,LOC_Os12g42140,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g32184,motif,merged
LOC_Os01g07120,LOC_Os03g36270,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g32980,motif,merged
LOC_Os01g07120,LOC_Os06g34190,motif,merged
LOC_Os01g07120,LOC_Os05g18480,motif,merged
LOC_Os01g07120,LOC_Os12g31120,motif,merged
LOC_Os01g07120,LOC_Os07g27100,motif,merged
LOC_Os01g07120,LOC_Os11g28490,motif,merged
LOC_Os01g07120,LOC_Os05g38520,motif,merged
LOC_Os01g07120,LOC_Os08g15450,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g56610,motif,merged
LOC_Os01g07120,LOC_Os01g56680,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g57870,motif,merged
LOC_Os01g07120,LOC_Os03g47022,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g21160,motif,merged
LOC_Os01g07120,LOC_Os04g23330,motif,merged
LOC_Os01g07120,LOC_Os07g09200,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os11g36870,motif,merged
LOC_Os01g07120,LOC_Os06g14420,motif,merged
LOC_Os01g07120,LOC_Os10g21430,motif,merged
LOC_Os01g07120,LOC_Os09g33950,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g07340,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g24070,motif,merged
LOC_Os01g07120,LOC_Os07g31420,motif,merged
LOC_Os01g07120,LOC_Os06g42824,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g02980,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g14180,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os02g55150,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g32990,motif,merged
LOC_Os01g07120,LOC_Os03g18840,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g21914,motif,merged
LOC_Os01g07120,LOC_Os01g67200,motif,merged
LOC_Os01g07120,LOC_Os06g25330,motif,merged
LOC_Os01g07120,LOC_Os01g51290,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g26260,motif,merged
LOC_Os01g07120,LOC_Os02g51400,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g26370,motif,merged
LOC_Os01g07120,LOC_Os03g10870,motif,merged
LOC_Os01g07120,LOC_Os05g08420,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g36050,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g09750,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g35149,motif,merged
LOC_Os01g07120,LOC_Os03g05020,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g26030,motif,merged
LOC_Os01g07120,LOC_Os12g12570,motif,merged
LOC_Os01g07120,LOC_Os09g38300,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g54410,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os07g37920,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g18920,motif,merged
LOC_Os01g07120,LOC_Os08g13000,motif,merged
LOC_Os01g07120,LOC_Os07g12660,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g46960,motif,merged
LOC_Os01g07120,LOC_Os08g29790,motif,merged
LOC_Os01g07120,LOC_Os09g39640,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g21050,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os02g39180,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g48770,motif,merged
LOC_Os01g07120,LOC_Os01g18720,motif,merged
LOC_Os01g07120,LOC_Os01g06140,motif,merged
LOC_Os01g07120,LOC_Os11g41150,motif,merged
LOC_Os01g07120,LOC_Os07g15720,motif,merged
LOC_Os01g07120,LOC_Os10g38870,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os10g21870,motif,merged
LOC_Os01g07120,LOC_Os09g04490,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g57790,motif,merged
LOC_Os01g07120,LOC_Os06g47110,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os07g04180,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os07g18830,motif,merged
LOC_Os01g07120,LOC_Os08g30180,motif,merged
LOC_Os01g07120,LOC_Os02g53130,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g67430,motif,merged
LOC_Os01g07120,LOC_Os08g06830,motif,merged
LOC_Os01g07120,LOC_Os11g34290,motif,merged
LOC_Os01g07120,LOC_Os11g24012,motif,merged
LOC_Os01g07120,LOC_Os01g39220,motif,merged
LOC_Os01g07120,LOC_Os08g36820,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g48300,motif,merged
LOC_Os01g07120,LOC_Os05g17440,motif,merged
LOC_Os01g07120,LOC_Os03g24770,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g29880,motif,merged
LOC_Os01g07120,LOC_Os11g22050,motif,merged
LOC_Os01g07120,LOC_Os03g19140,motif,merged
LOC_Os01g07120,LOC_Os10g20200,motif,merged
LOC_Os01g07120,LOC_Os02g04160,motif,merged
LOC_Os01g07120,LOC_Os08g16840,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g44570,motif,merged
LOC_Os01g07120,LOC_Os05g27640,motif,merged
LOC_Os01g07120,LOC_Os11g34120,motif,merged
LOC_Os01g07120,LOC_Os03g44180,motif,merged
LOC_Os01g07120,LOC_Os06g12780,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g09770,motif,merged
LOC_Os01g07120,LOC_Os10g13870,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os07g33770,motif,merged
LOC_Os01g07120,LOC_Os07g37340,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g43950,motif,merged
LOC_Os01g07120,LOC_Os12g33415,motif,merged
LOC_Os01g07120,LOC_Os08g25830,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g49080,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g11660,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g07130,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g11990,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g02600,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os01g71360,motif,merged
LOC_Os01g07120,LOC_Os03g56300,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g34950,motif,merged
LOC_Os01g07120,LOC_Os02g29880,motif,merged
LOC_Os01g07120,LOC_Os08g24400,motif,merged
LOC_Os01g07120,LOC_Os06g37130,motif,merged
LOC_Os01g07120,LOC_Os06g02010,motif,merged
LOC_Os01g07120,LOC_Os05g51100,motif,merged
LOC_Os01g07120,LOC_Os06g09380,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g16160,motif,merged
LOC_Os01g07120,LOC_Os03g60960,motif,merged
LOC_Os01g07120,LOC_Os07g42500,motif,merged
LOC_Os01g07120,LOC_Os02g54720,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os02g41490,motif,merged
LOC_Os01g07120,LOC_Os03g53440,motif,merged
LOC_Os01g07120,LOC_Os07g39290,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g32330,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g43940,motif,merged
LOC_Os01g07120,LOC_Os03g05160,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os09g19880,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g17660,motif,merged
LOC_Os01g07120,LOC_Os02g21220,motif,merged
LOC_Os01g07120,LOC_Os12g27980,motif,merged
LOC_Os01g07120,LOC_Os08g35750,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g08360,motif,merged
LOC_Os01g07120,LOC_Os03g40700,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g19000,motif,merged
LOC_Os01g07120,LOC_Os03g52430,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g15820,motif,merged
LOC_Os01g07120,LOC_Os07g17040,motif,merged
LOC_Os01g07120,LOC_Os05g23440,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os09g23690,motif,merged
LOC_Os01g07120,LOC_Os06g36400,motif,merged
LOC_Os01g07120,LOC_Os03g58520,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g25140,motif,merged
LOC_Os01g07120,LOC_Os01g14790,motif,merged
LOC_Os01g07120,LOC_Os12g30000,motif,merged
LOC_Os01g07120,LOC_Os03g11540,motif,merged
LOC_Os01g07120,LOC_Os06g38430,motif,merged
LOC_Os01g07120,LOC_Os04g01580,motif,merged
LOC_Os01g07120,LOC_Os10g24840,motif,merged
LOC_Os01g07120,LOC_Os02g46710,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g49450,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g35580,motif,merged
LOC_Os01g07120,LOC_Os01g15300,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os01g10300,motif,merged
LOC_Os01g07120,LOC_Os05g22650,motif,merged
LOC_Os01g07120,LOC_Os07g35710,motif,merged
LOC_Os01g07120,LOC_Os07g31810,motif,merged
LOC_Os01g07120,LOC_Os05g06670,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g55000,motif,merged
LOC_Os01g07120,LOC_Os02g28500,motif,merged
LOC_Os01g07120,LOC_Os05g12460,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os11g30140,motif,merged
LOC_Os01g07120,LOC_Os03g55490,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g50090,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g58710,motif,merged
LOC_Os01g07120,LOC_Os01g16340,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g50820,motif,merged
LOC_Os01g07120,LOC_Os11g32520,motif,merged
LOC_Os01g07120,LOC_Os07g26640,motif,merged
LOC_Os01g07120,LOC_Os02g37510,motif,merged
LOC_Os01g07120,LOC_Os10g04780,motif,merged
LOC_Os01g07120,LOC_Os03g22330,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os09g38300,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g39990,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os08g10280,motif,merged
LOC_Os01g07120,LOC_Os04g51360,motif,merged
LOC_Os01g07120,LOC_Os11g35600,motif,merged
LOC_Os01g07120,LOC_Os10g42520,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g03620,motif,merged
LOC_Os01g07120,LOC_Os09g38600,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os07g08150,motif,merged
LOC_Os01g07120,LOC_Os01g59970,motif,merged
LOC_Os01g07120,LOC_Os01g23750,motif,merged
LOC_Os01g07120,LOC_Os02g56470,motif,merged
LOC_Os01g07120,LOC_Os03g30800,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g61390,motif,merged
LOC_Os01g07120,LOC_Os10g30460,motif,merged
LOC_Os01g07120,LOC_Os12g24240,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g36530,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os09g04490,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os10g36180,motif,merged
LOC_Os01g07120,LOC_Os06g47110,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g13130,motif,merged
LOC_Os01g07120,LOC_Os01g03989,motif,merged
LOC_Os01g07120,LOC_Os02g57630,motif,merged
LOC_Os01g07120,LOC_Os03g12520,motif,merged
LOC_Os01g07120,LOC_Os08g17655,motif,merged
LOC_Os01g07120,LOC_Os02g25950,motif,merged
LOC_Os01g07120,LOC_Os11g07490,motif,merged
LOC_Os01g07120,LOC_Os03g56740,motif,merged
LOC_Os01g07120,LOC_Os02g03050,motif,merged
LOC_Os01g07120,LOC_Os04g53340,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g02050,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os10g24020,motif,merged
LOC_Os01g07120,LOC_Os11g34660,motif,merged
LOC_Os01g07120,LOC_Os11g07030,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g05470,motif,merged
LOC_Os01g07120,LOC_Os10g21020,motif,merged
LOC_Os01g07120,LOC_Os01g47600,motif,merged
LOC_Os01g07120,LOC_Os10g42840,motif,merged
LOC_Os01g07120,LOC_Os03g03470,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g03710,motif,merged
LOC_Os01g07120,LOC_Os07g37340,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g41520,motif,merged
LOC_Os01g07120,LOC_Os11g16520,motif,merged
LOC_Os01g07120,LOC_Os06g10810,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g11660,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g41600,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g05330,motif,merged
LOC_Os01g07120,LOC_Os03g01550,motif,merged
LOC_Os01g07120,LOC_Os09g27410,motif,merged
LOC_Os01g07120,LOC_Os09g19850,motif,merged
LOC_Os01g07120,LOC_Os07g41630,motif,merged
LOC_Os01g07120,LOC_Os02g04850,motif,merged
LOC_Os01g07120,LOC_Os02g58630,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g31360,motif,merged
LOC_Os01g07120,LOC_Os06g30860,motif,merged
LOC_Os01g07120,LOC_Os01g10940,motif,merged
LOC_Os01g07120,LOC_Os10g42540,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g32330,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g37200,motif,merged
LOC_Os01g07120,LOC_Os03g05160,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g11590,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g04160,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os01g06360,motif,merged
LOC_Os01g07120,LOC_Os02g21280,motif,merged
LOC_Os01g07120,LOC_Os09g11310,motif,merged
LOC_Os01g07120,LOC_Os02g43310,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os05g42140,motif,merged
LOC_Os01g07120,LOC_Os11g44880,motif,merged
LOC_Os01g07120,LOC_Os05g50240,motif,merged
LOC_Os01g07120,LOC_Os10g41070,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os08g23260,motif,merged
LOC_Os01g07120,LOC_Os02g51360,motif,merged
LOC_Os01g07120,LOC_Os06g42640,motif,merged
LOC_Os01g07120,LOC_Os06g31010,motif,merged
LOC_Os01g07120,LOC_Os07g28800,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g06540,motif,merged
LOC_Os01g07120,LOC_Os08g18070,motif,merged
LOC_Os01g07120,LOC_Os05g09360,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os07g24460,motif,merged
LOC_Os01g07120,LOC_Os07g43160,motif,merged
LOC_Os01g07120,LOC_Os08g15450,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os10g37700,motif,merged
LOC_Os01g07120,LOC_Os05g11414,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g02400,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g34230,motif,merged
LOC_Os01g07120,LOC_Os07g39750,motif,merged
LOC_Os01g07120,LOC_Os09g28250,motif,merged
LOC_Os01g07120,LOC_Os02g07260,motif,merged
LOC_Os01g07120,LOC_Os12g12740,motif,merged
LOC_Os01g07120,LOC_Os03g50090,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g52920,motif,merged
LOC_Os01g07120,LOC_Os07g08160,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g39810,motif,merged
LOC_Os01g07120,LOC_Os12g32180,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g55870,motif,merged
LOC_Os01g07120,LOC_Os08g03710,motif,merged
LOC_Os01g07120,LOC_Os11g05850,motif,merged
LOC_Os01g07120,LOC_Os05g33720,motif,merged
